"","Genome_ID","Count","Integron_type","Genus_rev"
"630","G_1237733",2,"CALIN","Vibrio"
"631","G_1237741",0,"CALIN","Vibrio"
"632","G_1237741",0,"CALIN","Vibrio"
"633","G_1237741",1,"complete","Vibrio"
"634","G_1237741",1,"complete","Vibrio"
"635","G_1237741",0,"In0","Vibrio"
"636","G_1237741",0,"In0","Vibrio"
"637","G_1237747",1,"complete","Vibrio"
"638","G_1237747",0,"In0","Vibrio"
"639","G_1237747",1,"CALIN","Vibrio"
"640","G_1237778",2,"CALIN","Vibrio"
"641","G_1237778",0,"complete","Vibrio"
"642","G_1237778",1,"In0","Vibrio"
"643","G_1237790",0,"complete","Vibrio"
"644","G_1237790",1,"In0","Vibrio"
"645","G_1237790",1,"CALIN","Vibrio"
"646","G_1237803",1,"complete","Vibrio"
"647","G_1237803",0,"CALIN","Vibrio"
"648","G_1237803",0,"In0","Vibrio"
"649","G_1237818",3,"CALIN","Vibrio"
"650","G_1237818",1,"In0","Vibrio"
"651","G_1237818",0,"complete","Vibrio"
"652","G_1237868",14,"CALIN","Vibrio"
"653","G_1237868",0,"In0","Vibrio"
"654","G_1237868",1,"complete","Vibrio"
"655","G_1237874",0,"In0","Vibrio"
"656","G_1237874",0,"In0","Vibrio"
"657","G_1237874",1,"complete","Vibrio"
"658","G_1237874",1,"complete","Vibrio"
"659","G_1237874",3,"CALIN","Vibrio"
"660","G_1237874",3,"CALIN","Vibrio"
"661","G_1237895",0,"complete","Vibrio"
"662","G_1237895",1,"CALIN","Vibrio"
"663","G_1237895",2,"In0","Vibrio"
"664","G_1237901",0,"In0","Vibrio"
"665","G_1237901",1,"complete","Vibrio"
"666","G_1237901",5,"CALIN","Vibrio"
"667","G_1237915",1,"complete","Vibrio"
"668","G_1237915",9,"CALIN","Vibrio"
"669","G_1237915",0,"In0","Vibrio"
"670","G_1237924",1,"In0","Vibrio"
"671","G_1237924",0,"complete","Vibrio"
"672","G_1237924",11,"CALIN","Vibrio"
"673","G_1237927",0,"In0","Vibrio"
"674","G_1237927",1,"complete","Vibrio"
"675","G_1237927",3,"CALIN","Vibrio"
"676","G_1237940",0,"In0","Vibrio"
"677","G_1237940",1,"complete","Vibrio"
"678","G_1237940",14,"CALIN","Vibrio"
"679","G_1237943",0,"In0","Vibrio"
"680","G_1237943",1,"complete","Vibrio"
"681","G_1237943",8,"CALIN","Vibrio"
"682","G_1237945",8,"CALIN","Vibrio"
"683","G_1237945",1,"complete","Vibrio"
"684","G_1237945",0,"In0","Vibrio"
"685","G_1237947",7,"CALIN","Vibrio"
"686","G_1237947",1,"complete","Vibrio"
"687","G_1237947",0,"In0","Vibrio"
"688","G_1237974",0,"In0","Vibrio"
"689","G_1237974",0,"CALIN","Vibrio"
"690","G_1237974",1,"complete","Vibrio"
"691","G_1237975",0,"complete","Vibrio"
"692","G_1237975",0,"CALIN","Vibrio"
"693","G_1237975",1,"In0","Vibrio"
"694","G_1238026",0,"complete","Vibrio"
"695","G_1238026",2,"CALIN","Vibrio"
"696","G_1238026",1,"In0","Vibrio"
"697","G_1238029",1,"complete","Vibrio"
"698","G_1238029",2,"CALIN","Vibrio"
"699","G_1238029",0,"In0","Vibrio"
"700","G_1238030",1,"CALIN","Vibrio"
"701","G_1238030",1,"In0","Vibrio"
"702","G_1238030",0,"complete","Vibrio"
"703","G_1238031",2,"CALIN","Vibrio"
"704","G_1238031",1,"complete","Vibrio"
"705","G_1238031",0,"In0","Vibrio"
"706","G_1238042",1,"complete","Vibrio"
"707","G_1238042",1,"complete","Vibrio"
"708","G_1238042",0,"CALIN","Vibrio"
"709","G_1238042",0,"CALIN","Vibrio"
"710","G_1238042",1,"In0","Vibrio"
"711","G_1238042",1,"In0","Vibrio"
"712","G_1238046",0,"CALIN","Vibrio"
"713","G_1238046",2,"In0","Vibrio"
"714","G_1238046",0,"complete","Vibrio"
"715","G_1238072",0,"CALIN","Vibrio"
"716","G_1238072",3,"In0","Vibrio"
"717","G_1238072",1,"complete","Vibrio"
"718","G_1238074",3,"CALIN","Vibrio"
"719","G_1238074",0,"In0","Vibrio"
"720","G_1238074",2,"complete","Vibrio"
"721","G_1238076",0,"complete","Vibrio"
"722","G_1238076",0,"In0","Vibrio"
"723","G_1238076",2,"CALIN","Vibrio"
"724","G_1238077",1,"CALIN","Vibrio"
"725","G_1238077",0,"complete","Vibrio"
"726","G_1238077",1,"In0","Vibrio"
"727","G_1238081",3,"CALIN","Vibrio"
"728","G_1238081",0,"complete","Vibrio"
"729","G_1238081",1,"In0","Vibrio"
"730","G_1238087",1,"In0","Vibrio"
"731","G_1238087",0,"complete","Vibrio"
"732","G_1238087",1,"CALIN","Vibrio"
"733","G_1238095",0,"In0","Vibrio"
"734","G_1238095",1,"complete","Vibrio"
"735","G_1238095",1,"CALIN","Vibrio"
"736","G_1238097",1,"complete","Vibrio"
"737","G_1238097",1,"CALIN","Vibrio"
"738","G_1238097",0,"In0","Vibrio"
"739","G_1238098",0,"complete","Vibrio"
"740","G_1238098",3,"CALIN","Vibrio"
"741","G_1238098",1,"In0","Vibrio"
"742","G_1238102",1,"CALIN","Vibrio"
"743","G_1238102",0,"In0","Vibrio"
"744","G_1238102",1,"complete","Vibrio"
"745","G_1238112",1,"In0","Vibrio"
"746","G_1238112",0,"complete","Vibrio"
"747","G_1238112",1,"CALIN","Vibrio"
"748","G_1238134",1,"complete","Vibrio"
"749","G_1238134",1,"CALIN","Vibrio"
"750","G_1238134",0,"In0","Vibrio"
"751","G_1238139",1,"complete","Vibrio"
"752","G_1238139",3,"CALIN","Vibrio"
"753","G_1238139",0,"In0","Vibrio"
"754","G_1238146",3,"CALIN","Vibrio"
"755","G_1238146",0,"In0","Vibrio"
"756","G_1238146",1,"complete","Vibrio"
"757","G_1238155",0,"In0","Vibrio"
"758","G_1238155",1,"complete","Vibrio"
"759","G_1238155",2,"CALIN","Vibrio"
"760","G_1238163",0,"In0","Vibrio"
"761","G_1238163",1,"complete","Vibrio"
"762","G_1238163",17,"CALIN","Vibrio"
"763","G_1238173",0,"In0","Vibrio"
"764","G_1238173",1,"complete","Vibrio"
"765","G_1238173",6,"CALIN","Vibrio"
"766","G_1238192",0,"CALIN","Vibrio"
"767","G_1238192",0,"complete","Vibrio"
"768","G_1238192",1,"In0","Vibrio"
"769","G_1238256",1,"In0","Vibrio"
"770","G_1238256",1,"complete","Vibrio"
"771","G_1238256",2,"CALIN","Vibrio"
"772","G_1238269",0,"In0","Vibrio"
"773","G_1238269",1,"complete","Vibrio"
"774","G_1238269",3,"CALIN","Vibrio"
"775","G_1238272",1,"In0","Vibrio"
"776","G_1238272",0,"complete","Vibrio"
"777","G_1238272",7,"CALIN","Vibrio"
"778","G_1238273",0,"complete","Vibrio"
"779","G_1238273",13,"CALIN","Vibrio"
"780","G_1238273",1,"In0","Vibrio"
"781","G_1238276",2,"CALIN","Vibrio"
"782","G_1238276",1,"In0","Vibrio"
"783","G_1238276",0,"complete","Vibrio"
"784","G_1238281",6,"CALIN","Vibrio"
"785","G_1238281",1,"In0","Vibrio"
"786","G_1238281",0,"complete","Vibrio"
"787","G_1238296",1,"CALIN","Vibrio"
"788","G_1238296",1,"In0","Vibrio"
"789","G_1238296",0,"complete","Vibrio"
"790","G_1238309",0,"complete","Vibrio"
"791","G_1238309",9,"CALIN","Vibrio"
"792","G_1238309",1,"In0","Vibrio"
"793","G_1238311",1,"CALIN","Vibrio"
"794","G_1238311",1,"In0","Vibrio"
"795","G_1238311",0,"complete","Vibrio"
"796","G_1238318",18,"CALIN","Vibrio"
"797","G_1238318",1,"In0","Vibrio"
"798","G_1238318",0,"complete","Vibrio"
"799","G_1238340",8,"CALIN","Vibrio"
"800","G_1238340",0,"In0","Vibrio"
"801","G_1238340",1,"complete","Vibrio"
"802","G_1238352",0,"In0","Vibrio"
"803","G_1238352",1,"complete","Vibrio"
"804","G_1238352",28,"CALIN","Vibrio"
"805","G_1238365",41,"CALIN","Vibrio"
"806","G_1238365",0,"In0","Vibrio"
"807","G_1238365",1,"complete","Vibrio"
"808","G_1238384",2,"In0","Vibrio"
"809","G_1238384",0,"complete","Vibrio"
"810","G_1238384",4,"CALIN","Vibrio"
"811","G_1238461",9,"CALIN","Vibrio"
"812","G_1238461",0,"In0","Vibrio"
"813","G_1238461",1,"complete","Vibrio"
"814","G_1238504",40,"CALIN","Vibrio"
"815","G_1238504",1,"complete","Vibrio"
"816","G_1238504",0,"In0","Vibrio"
"817","G_1238507",0,"complete","Vibrio"
"818","G_1238507",1,"In0","Vibrio"
"819","G_1238507",42,"CALIN","Vibrio"
"820","G_1238531",0,"complete","Vibrio"
"821","G_1238531",2,"In0","Vibrio"
"822","G_1238531",2,"CALIN","Vibrio"
"823","G_1238547",1,"In0","Vibrio"
"824","G_1238547",6,"CALIN","Vibrio"
"825","G_1238547",0,"complete","Vibrio"
"826","G_1238553",1,"CALIN","Vibrio"
"827","G_1238553",1,"In0","Vibrio"
"828","G_1238553",1,"complete","Vibrio"
"829","G_1238569",0,"complete","Vibrio"
"830","G_1238569",0,"complete","Vibrio"
"831","G_1238569",21,"CALIN","Vibrio"
"832","G_1238569",21,"CALIN","Vibrio"
"833","G_1238569",1,"In0","Vibrio"
"834","G_1238569",1,"In0","Vibrio"
"835","G_1238620",1,"In0","Vibrio"
"836","G_1238620",10,"CALIN","Vibrio"
"837","G_1238620",0,"complete","Vibrio"
"838","G_1238654",0,"In0","Vibrio"
"839","G_1238654",14,"CALIN","Vibrio"
"840","G_1238654",1,"complete","Vibrio"
"841","G_1238667",1,"In0","Vibrio"
"842","G_1238667",2,"CALIN","Vibrio"
"843","G_1238667",0,"complete","Vibrio"
"844","G_1238672",25,"CALIN","Vibrio"
"845","G_1238672",25,"CALIN","Vibrio"
"846","G_1238672",0,"complete","Vibrio"
"847","G_1238672",0,"complete","Vibrio"
"848","G_1238672",1,"In0","Vibrio"
"849","G_1238672",1,"In0","Vibrio"
"850","G_1238678",0,"CALIN","Vibrio"
"851","G_1238678",0,"In0","Vibrio"
"852","G_1238678",0,"complete","Vibrio"
"853","G_1238703",1,"In0","Vibrio"
"854","G_1238703",0,"complete","Vibrio"
"855","G_1238703",25,"CALIN","Vibrio"
"856","G_1238717",51,"CALIN","Vibrio"
"857","G_1238717",1,"In0","Vibrio"
"858","G_1238717",0,"complete","Vibrio"
"859","G_1238722",1,"In0","Vibrio"
"860","G_1238722",0,"complete","Vibrio"
"861","G_1238722",28,"CALIN","Vibrio"
"862","G_1238725",0,"complete","Vibrio"
"863","G_1238725",50,"CALIN","Vibrio"
"864","G_1238725",1,"In0","Vibrio"
"865","G_1238755",0,"complete","Vibrio"
"866","G_1238755",1,"CALIN","Vibrio"
"867","G_1238755",1,"In0","Vibrio"
"868","G_1238759",1,"CALIN","Vibrio"
"869","G_1238759",1,"In0","Vibrio"
"870","G_1238759",0,"complete","Vibrio"
"871","G_1238766",11,"CALIN","Vibrio"
"872","G_1238766",1,"In0","Vibrio"
"873","G_1238766",0,"complete","Vibrio"
"874","G_1238772",0,"complete","Vibrio"
"875","G_1238772",12,"CALIN","Vibrio"
"876","G_1238772",1,"In0","Vibrio"
"877","G_1238774",1,"complete","Vibrio"
"878","G_1238774",10,"CALIN","Vibrio"
"879","G_1238774",0,"In0","Vibrio"
"880","G_1238781",16,"CALIN","Vibrio"
"881","G_1238781",1,"complete","Vibrio"
"882","G_1238781",0,"In0","Vibrio"
"883","G_1238784",5,"CALIN","Vibrio"
"884","G_1238784",1,"complete","Vibrio"
"885","G_1238784",0,"In0","Vibrio"
"886","G_1238803",0,"complete","Vibrio"
"887","G_1238803",1,"In0","Vibrio"
"888","G_1238803",9,"CALIN","Vibrio"
"889","G_1238815",0,"complete","Vibrio"
"890","G_1238815",1,"In0","Vibrio"
"891","G_1238815",10,"CALIN","Vibrio"
"892","G_1238828",0,"In0","Vibrio"
"893","G_1238828",6,"CALIN","Vibrio"
"894","G_1238828",1,"complete","Vibrio"
"895","G_1238836",8,"CALIN","Vibrio"
"896","G_1238836",0,"complete","Vibrio"
"897","G_1238836",0,"In0","Vibrio"
"898","G_1238843",1,"complete","Vibrio"
"899","G_1238843",0,"In0","Vibrio"
"900","G_1238843",5,"CALIN","Vibrio"
"901","G_1238854",1,"complete","Vibrio"
"902","G_1238854",0,"In0","Vibrio"
"903","G_1238854",2,"CALIN","Vibrio"
"904","G_1238872",1,"complete","Vibrio"
"905","G_1238872",0,"In0","Vibrio"
"906","G_1238872",7,"CALIN","Vibrio"
"907","G_1238887",6,"CALIN","Vibrio"
"908","G_1238887",1,"complete","Vibrio"
"909","G_1238887",0,"In0","Vibrio"
"910","G_1238903",1,"CALIN","Vibrio"
"911","G_1238903",0,"complete","Vibrio"
"912","G_1238903",1,"In0","Vibrio"
"913","G_1238926",8,"CALIN","Vibrio"
"914","G_1238926",1,"complete","Vibrio"
"915","G_1238926",0,"In0","Vibrio"
"916","G_1238935",1,"complete","Vibrio"
"917","G_1238935",0,"In0","Vibrio"
"918","G_1238935",6,"CALIN","Vibrio"
"919","G_1238940",5,"CALIN","Vibrio"
"920","G_1238940",0,"In0","Vibrio"
"921","G_1238940",1,"complete","Vibrio"
"922","G_1238952",2,"CALIN","Vibrio"
"923","G_1238952",1,"complete","Vibrio"
"924","G_1238952",0,"In0","Vibrio"
"925","G_1238967",23,"CALIN","Vibrio"
"926","G_1238967",1,"complete","Vibrio"
"927","G_1238967",0,"In0","Vibrio"
"928","G_1238980",1,"complete","Vibrio"
"929","G_1238980",0,"In0","Vibrio"
"930","G_1238980",9,"CALIN","Vibrio"
"931","G_1238986",1,"In0","Vibrio"
"932","G_1238986",12,"CALIN","Vibrio"
"933","G_1238986",0,"complete","Vibrio"
"934","G_1239009",0,"CALIN","Vibrio"
"935","G_1239009",1,"complete","Vibrio"
"936","G_1239009",0,"In0","Vibrio"
"937","G_1239023",13,"CALIN","Vibrio"
"938","G_1239023",0,"In0","Vibrio"
"939","G_1239023",1,"complete","Vibrio"
"940","G_1239033",0,"In0","Vibrio"
"941","G_1239033",1,"CALIN","Vibrio"
"942","G_1239033",1,"complete","Vibrio"
"943","G_1239037",1,"complete","Vibrio"
"944","G_1239037",1,"CALIN","Vibrio"
"945","G_1239037",0,"In0","Vibrio"
"946","G_1239077",0,"complete","Vibrio"
"947","G_1239077",30,"CALIN","Vibrio"
"948","G_1239077",1,"In0","Vibrio"
"949","G_1239092",9,"CALIN","Vibrio"
"950","G_1239092",1,"In0","Vibrio"
"951","G_1239092",0,"complete","Vibrio"
"952","G_1239098",6,"CALIN","Vibrio"
"953","G_1239098",0,"In0","Vibrio"
"954","G_1239098",1,"complete","Vibrio"
"955","G_1239101",16,"CALIN","Vibrio"
"956","G_1239101",1,"complete","Vibrio"
"957","G_1239101",0,"In0","Vibrio"
"958","G_1239113",22,"CALIN","Vibrio"
"959","G_1239113",0,"In0","Vibrio"
"960","G_1239113",1,"complete","Vibrio"
"961","G_1239122",10,"CALIN","Vibrio"
"962","G_1239122",0,"In0","Vibrio"
"963","G_1239122",1,"complete","Vibrio"
"964","G_1239128",18,"CALIN","Vibrio"
"965","G_1239128",0,"In0","Vibrio"
"966","G_1239128",1,"complete","Vibrio"
"967","G_1239151",10,"CALIN","Vibrio"
"968","G_1239151",0,"In0","Vibrio"
"969","G_1239151",1,"complete","Vibrio"
"970","G_1239156",1,"In0","Vibrio"
"971","G_1239156",1,"CALIN","Vibrio"
"972","G_1239156",0,"complete","Vibrio"
"973","G_1239186",27,"CALIN","Vibrio"
"974","G_1239186",0,"complete","Vibrio"
"975","G_1239186",1,"In0","Vibrio"
"976","G_1239209",13,"CALIN","Vibrio"
"977","G_1239209",0,"In0","Vibrio"
"978","G_1239209",1,"complete","Vibrio"
"979","G_1239221",1,"In0","Vibrio"
"980","G_1239221",0,"complete","Vibrio"
"981","G_1239221",11,"CALIN","Vibrio"
"982","G_1239222",0,"In0","Vibrio"
"983","G_1239222",19,"CALIN","Vibrio"
"984","G_1239222",1,"complete","Vibrio"
"985","G_1239262",0,"In0","Vibrio"
"986","G_1239262",1,"complete","Vibrio"
"987","G_1239262",14,"CALIN","Vibrio"
"988","G_1239268",0,"In0","Vibrio"
"989","G_1239268",13,"CALIN","Vibrio"
"990","G_1239268",1,"complete","Vibrio"
"991","G_1239269",30,"CALIN","Vibrio"
"992","G_1239269",1,"In0","Vibrio"
"993","G_1239269",0,"complete","Vibrio"
"994","G_1239274",0,"In0","Vibrio"
"995","G_1239274",14,"CALIN","Vibrio"
"996","G_1239274",1,"complete","Vibrio"
"997","G_1239276",15,"CALIN","Vibrio"
"998","G_1239276",0,"In0","Vibrio"
"999","G_1239276",1,"complete","Vibrio"
"1000","G_1239278",0,"In0","Vibrio"
"1001","G_1239278",1,"complete","Vibrio"
"1002","G_1239278",14,"CALIN","Vibrio"
"1003","G_1239280",1,"complete","Vibrio"
"1004","G_1239280",11,"CALIN","Vibrio"
"1005","G_1239280",0,"In0","Vibrio"
"1006","G_1239281",15,"CALIN","Vibrio"
"1007","G_1239281",0,"In0","Vibrio"
"1008","G_1239281",1,"complete","Vibrio"
"1009","G_1239283",6,"CALIN","Vibrio"
"1010","G_1239283",0,"complete","Vibrio"
"1011","G_1239283",1,"In0","Vibrio"
"1012","G_1239284",3,"CALIN","Vibrio"
"1013","G_1239284",3,"CALIN","Vibrio"
"1014","G_1239284",0,"In0","Vibrio"
"1015","G_1239284",0,"In0","Vibrio"
"1016","G_1239284",1,"complete","Vibrio"
"1017","G_1239284",1,"complete","Vibrio"
"1018","G_1239285",26,"CALIN","Vibrio"
"1019","G_1239285",0,"complete","Vibrio"
"1020","G_1239285",1,"In0","Vibrio"
"1021","G_1239290",1,"complete","Vibrio"
"1022","G_1239290",12,"CALIN","Vibrio"
"1023","G_1239290",0,"In0","Vibrio"
"1024","G_1239295",0,"CALIN","Vibrio"
"1025","G_1239295",1,"complete","Vibrio"
"1026","G_1239295",0,"In0","Vibrio"
"1027","G_1239298",1,"complete","Vibrio"
"1028","G_1239298",13,"CALIN","Vibrio"
"1029","G_1239298",0,"In0","Vibrio"
"1030","G_1239304",11,"CALIN","Vibrio"
"1031","G_1239304",0,"In0","Vibrio"
"1032","G_1239304",1,"complete","Vibrio"
"1033","G_1239306",1,"In0","Vibrio"
"1034","G_1239306",0,"complete","Vibrio"
"1035","G_1239306",14,"CALIN","Vibrio"
"1036","G_1239307",1,"complete","Vibrio"
"1037","G_1239307",3,"CALIN","Vibrio"
"1038","G_1239307",0,"In0","Vibrio"
"1039","G_1239314",1,"complete","Vibrio"
"1040","G_1239314",1,"complete","Vibrio"
"1041","G_1239314",0,"In0","Vibrio"
"1042","G_1239314",0,"In0","Vibrio"
"1043","G_1239314",2,"CALIN","Vibrio"
"1044","G_1239314",2,"CALIN","Vibrio"
"1045","G_1239316",1,"complete","Vibrio"
"1046","G_1239316",11,"CALIN","Vibrio"
"1047","G_1239316",0,"In0","Vibrio"
"1048","G_1239318",1,"complete","Vibrio"
"1049","G_1239318",0,"In0","Vibrio"
"1050","G_1239318",3,"CALIN","Vibrio"
"1051","G_1239320",0,"In0","Vibrio"
"1052","G_1239320",1,"complete","Vibrio"
"1053","G_1239320",12,"CALIN","Vibrio"
"1054","G_1239322",1,"complete","Vibrio"
"1055","G_1239322",0,"In0","Vibrio"
"1056","G_1239322",13,"CALIN","Vibrio"
"1057","G_1239337",0,"In0","Vibrio"
"1058","G_1239337",1,"complete","Vibrio"
"1059","G_1239337",13,"CALIN","Vibrio"
"1060","G_1239339",1,"complete","Vibrio"
"1061","G_1239339",9,"CALIN","Vibrio"
"1062","G_1239339",0,"In0","Vibrio"
"1063","G_1239345",4,"CALIN","Vibrio"
"1064","G_1239345",1,"complete","Vibrio"
"1065","G_1239345",0,"In0","Vibrio"
"1066","G_1239351",0,"In0","Vibrio"
"1067","G_1239351",1,"complete","Vibrio"
"1068","G_1239351",13,"CALIN","Vibrio"
"1069","G_1239355",0,"In0","Vibrio"
"1070","G_1239355",1,"complete","Vibrio"
"1071","G_1239355",7,"CALIN","Vibrio"
"1072","G_1239365",0,"complete","Vibrio"
"1073","G_1239365",7,"CALIN","Vibrio"
"1074","G_1239365",1,"In0","Vibrio"
"1075","G_1239373",0,"complete","Vibrio"
"1076","G_1239373",23,"CALIN","Vibrio"
"1077","G_1239373",1,"In0","Vibrio"
"1078","G_1239383",15,"CALIN","Vibrio"
"1079","G_1239383",0,"In0","Vibrio"
"1080","G_1239383",1,"complete","Vibrio"
"1081","G_1239387",1,"In0","Vibrio"
"1082","G_1239387",0,"complete","Vibrio"
"1083","G_1239387",42,"CALIN","Vibrio"
"1084","G_1239389",1,"complete","Vibrio"
"1085","G_1239389",0,"CALIN","Vibrio"
"1086","G_1239389",0,"In0","Vibrio"
"1087","G_1239396",1,"complete","Vibrio"
"1088","G_1239396",17,"CALIN","Vibrio"
"1089","G_1239396",0,"In0","Vibrio"
"1090","G_1239403",36,"CALIN","Vibrio"
"1091","G_1239403",0,"In0","Vibrio"
"1092","G_1239403",1,"complete","Vibrio"
"1093","G_1239408",0,"In0","Vibrio"
"1094","G_1239408",1,"complete","Vibrio"
"1095","G_1239408",2,"CALIN","Vibrio"
"1096","G_1239411",1,"In0","Vibrio"
"1097","G_1239411",0,"complete","Vibrio"
"1098","G_1239411",32,"CALIN","Vibrio"
"1099","G_1239413",1,"complete","Vibrio"
"1100","G_1239413",13,"CALIN","Vibrio"
"1101","G_1239413",0,"In0","Vibrio"
"1102","G_1239419",16,"CALIN","Vibrio"
"1103","G_1239419",1,"complete","Vibrio"
"1104","G_1239419",0,"In0","Vibrio"
"1105","G_1239421",1,"In0","Vibrio"
"1106","G_1239421",0,"complete","Vibrio"
"1107","G_1239421",29,"CALIN","Vibrio"
"1108","G_1239425",1,"In0","Vibrio"
"1109","G_1239425",19,"CALIN","Vibrio"
"1110","G_1239425",0,"complete","Vibrio"
"1111","G_1239442",11,"CALIN","Vibrio"
"1112","G_1239442",1,"In0","Vibrio"
"1113","G_1239442",0,"complete","Vibrio"
"1114","G_1239446",0,"complete","Vibrio"
"1115","G_1239446",36,"CALIN","Vibrio"
"1116","G_1239446",1,"In0","Vibrio"
"1117","G_1239448",20,"CALIN","Vibrio"
"1118","G_1239448",1,"In0","Vibrio"
"1119","G_1239448",0,"complete","Vibrio"
"1120","G_1239450",0,"In0","Vibrio"
"1121","G_1239450",23,"CALIN","Vibrio"
"1122","G_1239450",1,"complete","Vibrio"
"1123","G_1239451",13,"CALIN","Vibrio"
"1124","G_1239451",0,"In0","Vibrio"
"1125","G_1239451",1,"complete","Vibrio"
"1126","G_1239458",20,"CALIN","Vibrio"
"1127","G_1239458",0,"complete","Vibrio"
"1128","G_1239458",1,"In0","Vibrio"
"1129","G_1239459",0,"complete","Vibrio"
"1130","G_1239459",1,"In0","Vibrio"
"1131","G_1239459",19,"CALIN","Vibrio"
"1132","G_1239477",1,"In0","Vibrio"
"1133","G_1239477",46,"CALIN","Vibrio"
"1134","G_1239477",0,"complete","Vibrio"
"1135","G_1239479",0,"In0","Vibrio"
"1136","G_1239479",14,"CALIN","Vibrio"
"1137","G_1239479",1,"complete","Vibrio"
"1138","G_1239487",0,"In0","Vibrio"
"1139","G_1239487",9,"CALIN","Vibrio"
"1140","G_1239487",1,"complete","Vibrio"
"1141","G_1239490",19,"CALIN","Vibrio"
"1142","G_1239490",0,"complete","Vibrio"
"1143","G_1239490",1,"In0","Vibrio"
"1144","G_1239496",0,"In0","Vibrio"
"1145","G_1239496",1,"complete","Vibrio"
"1146","G_1239496",13,"CALIN","Vibrio"
"1147","G_1239500",0,"In0","Vibrio"
"1148","G_1239500",14,"CALIN","Vibrio"
"1149","G_1239500",1,"complete","Vibrio"
"1150","G_1239513",1,"In0","Vibrio"
"1151","G_1239513",6,"CALIN","Vibrio"
"1152","G_1239513",0,"complete","Vibrio"
"1153","G_1239519",0,"In0","Vibrio"
"1154","G_1239519",1,"complete","Vibrio"
"1155","G_1239519",18,"CALIN","Vibrio"
"1156","G_1239532",22,"CALIN","Vibrio"
"1157","G_1239532",0,"complete","Vibrio"
"1158","G_1239532",1,"In0","Vibrio"
"1159","G_1239534",16,"CALIN","Vibrio"
"1160","G_1239534",0,"In0","Vibrio"
"1161","G_1239534",1,"complete","Vibrio"
"1162","G_1239539",34,"CALIN","Vibrio"
"1163","G_1239539",1,"In0","Vibrio"
"1164","G_1239539",0,"complete","Vibrio"
"1165","G_1239545",12,"CALIN","Vibrio"
"1166","G_1239545",0,"complete","Vibrio"
"1167","G_1239545",1,"In0","Vibrio"
"1168","G_1239550",17,"CALIN","Vibrio"
"1169","G_1239550",1,"complete","Vibrio"
"1170","G_1239550",0,"In0","Vibrio"
"1171","G_1239560",26,"CALIN","Vibrio"
"1172","G_1239560",1,"In0","Vibrio"
"1173","G_1239560",0,"complete","Vibrio"
"1174","G_1239566",2,"CALIN","Vibrio"
"1175","G_1239566",1,"In0","Vibrio"
"1176","G_1239566",0,"complete","Vibrio"
"1177","G_1239568",0,"In0","Vibrio"
"1178","G_1239568",39,"CALIN","Vibrio"
"1179","G_1239568",1,"complete","Vibrio"
"1180","G_1239575",1,"complete","Vibrio"
"1181","G_1239575",1,"complete","Vibrio"
"1182","G_1239575",11,"CALIN","Vibrio"
"1183","G_1239575",11,"CALIN","Vibrio"
"1184","G_1239575",0,"In0","Vibrio"
"1185","G_1239575",0,"In0","Vibrio"
"1186","G_1239599",0,"In0","Vibrio"
"1187","G_1239599",1,"complete","Vibrio"
"1188","G_1239599",19,"CALIN","Vibrio"
"1189","G_1239608",0,"In0","Vibrio"
"1190","G_1239608",16,"CALIN","Vibrio"
"1191","G_1239608",1,"complete","Vibrio"
"1192","G_1239609",13,"CALIN","Vibrio"
"1193","G_1239609",0,"In0","Vibrio"
"1194","G_1239609",1,"complete","Vibrio"
"1195","G_1239611",0,"complete","Vibrio"
"1196","G_1239611",23,"CALIN","Vibrio"
"1197","G_1239611",1,"In0","Vibrio"
"1198","G_1239613",0,"complete","Vibrio"
"1199","G_1239613",1,"In0","Vibrio"
"1200","G_1239613",21,"CALIN","Vibrio"
